Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1765383360,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1765383361,10,,Aggregated,0.000000,0.000000,210,210,210,210,210,210,210,210,210,210,210,21,0,210.0,207.67999809634472,201.7280000000028,212.43224998761434,179.28571428571428
1765383362,20,,Aggregated,0.000000,0.000000,210,210,210,210,220,270,390,390,390,390,390,43,0,210.0,215.70471030332385,201.7280000000028,385.54229099827353,180.1627906976744
1765383363,30,,Aggregated,0.000000,0.000000,210,210,210,210,220,270,390,390,390,390,390,43,0,210.0,215.70471030332385,201.7280000000028,385.54229099827353,180.1627906976744
1765383364,40,,Aggregated,0.000000,0.000000,210,210,210,210,220,270,390,390,390,390,390,43,0,210.0,215.70471030332385,201.7280000000028,385.54229099827353,180.1627906976744
1765383365,40,,Aggregated,0.000000,0.000000,210,210,210,210,220,270,390,390,390,390,390,43,0,210.0,215.70471030332385,201.7280000000028,385.54229099827353,180.1627906976744
1765383366,40,,Aggregated,0.000000,0.000000,210,210,210,210,220,270,390,390,390,390,390,43,0,210.0,215.70471030332385,201.7280000000028,385.54229099827353,180.1627906976744
1765383367,40,,Aggregated,0.000000,0.000000,210,210,210,210,220,270,390,390,390,390,390,43,0,210.0,215.70471030332385,201.7280000000028,385.54229099827353,180.1627906976744
1765383368,40,,Aggregated,0.000000,0.000000,210,210,210,210,220,270,390,390,390,390,390,43,0,210.0,215.70471030332385,201.7280000000028,385.54229099827353,180.1627906976744
1765383369,40,,Aggregated,0.000000,0.000000,210,210,210,210,220,270,390,390,390,390,390,43,0,210.0,215.70471030332385,201.7280000000028,385.54229099827353,180.1627906976744
1765383370,40,,Aggregated,0.000000,0.000000,210,210,210,210,220,270,390,390,390,390,390,43,0,210.0,215.70471030332385,201.7280000000028,385.54229099827353,180.1627906976744
1765383371,40,,Aggregated,4.777778,0.000000,220,8800,8900,8900,9000,9000,9000,9100,9100,9100,9100,77,0,220.0,4005.7923809871645,201.7280000000028,9056.478625003365,179.64935064935065
1765383372,40,,Aggregated,4.777778,0.000000,700,8000,8800,8900,8900,9000,9000,9000,9100,9100,9100,104,0,690.0,3575.4416258262677,201.7280000000028,9056.478625003365,179.82692307692307
1765383373,40,,Aggregated,4.777778,0.000000,700,8000,8800,8900,8900,9000,9000,9000,9100,9100,9100,104,0,690.0,3575.4416258262677,201.7280000000028,9056.478625003365,179.82692307692307
1765383374,40,,Aggregated,4.777778,0.000000,700,8000,8800,8900,8900,9000,9000,9000,9100,9100,9100,104,0,690.0,3575.4416258262677,201.7280000000028,9056.478625003365,179.82692307692307
1765383375,40,,Aggregated,4.777778,0.000000,700,8000,8800,8900,8900,9000,9000,9000,9100,9100,9100,104,0,690.0,3575.4416258262677,201.7280000000028,9056.478625003365,179.82692307692307
1765383376,40,,Aggregated,4.777778,0.000000,700,8000,8800,8900,8900,9000,9000,9000,9100,9100,9100,104,0,690.0,3575.4416258262677,201.7280000000028,9056.478625003365,179.82692307692307
1765383377,40,,Aggregated,4.777778,0.000000,700,8000,8800,8900,8900,9000,9000,9000,9100,9100,9100,104,0,690.0,3575.4416258262677,201.7280000000028,9056.478625003365,179.82692307692307
1765383378,40,,Aggregated,4.777778,0.000000,700,8000,8800,8900,8900,9000,9000,9000,9100,9100,9100,104,0,690.0,3575.4416258262677,201.7280000000028,9056.478625003365,179.82692307692307
1765383379,40,,Aggregated,4.777778,0.000000,700,8000,8800,8900,8900,9000,9000,9000,9100,9100,9100,104,0,690.0,3575.4416258262677,201.7280000000028,9056.478625003365,179.82692307692307
1765383380,40,,Aggregated,4.777778,0.000000,700,8000,8800,8900,8900,9000,9000,9000,9100,9100,9100,104,0,690.0,3575.4416258262677,201.7280000000028,9056.478625003365,179.82692307692307
1765383381,40,,Aggregated,6.100000,0.000000,710,8000,8800,8900,8900,9000,9100,10000,10000,10000,10000,106,0,700.0,3695.9870935746912,201.7280000000028,9967.588582992903,179.81132075471697
1765383382,40,,Aggregated,6.100000,0.000000,8000,8900,9700,9800,9900,10000,10000,10000,10000,10000,10000,146,0,8000.0,5264.96584961609,201.7280000000028,9999.325791999581,179.76712328767124
1765383383,40,,Aggregated,6.100000,0.000000,8000,8900,9700,9800,9900,10000,10000,10000,10000,10000,10000,150,0,8000.0,5155.184598339547,201.7280000000028,9999.325791999581,179.74666666666667
1765383384,40,,Aggregated,6.100000,0.000000,8000,8900,9700,9800,9900,10000,10000,10000,10000,10000,10000,150,0,8000.0,5155.184598339547,201.7280000000028,9999.325791999581,179.74666666666667
1765383385,40,,Aggregated,6.100000,0.000000,8000,8900,9700,9800,9900,10000,10000,10000,10000,10000,10000,150,0,8000.0,5155.184598339547,201.7280000000028,9999.325791999581,179.74666666666667
